year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,5,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",275,83,45.56,0.7,9.56,0,27.18,0,1,3698,1814,39,347,0,1498
2022,5,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",828,203,98.82,0,24.16,1.65,78.37,2,1,7995,3342,0,744,47,3862
2022,5,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",762,179,65.74,0.17,41.54,0.58,70.97,9,0,8090,2754,4,1277,15,4040
2022,5,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2720,587,196.47,0,98.01,7.75,284.77,14,6,24190,8363,0,3097,216,12514
2022,5,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",303,74,25.79,1.48,14.06,1,31.67,0,0,3789,891,147,716,63,1972
2022,5,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",882,174,86.87,0,14.71,0,72.41,4,1,7906,3656,0,511,0,3739
2022,5,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2643,480,183.11,1.31,49.14,2.63,243.8,5,0,20653,8120,147,1589,89,10708
2022,5,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1524,300,112.82,0,59.23,0,127.95,8,1,10599,3858,0,1635,0,5106
2022,5,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",341,76,28.13,0.66,20.25,0,26.96,4,2,3244,1079,51,823,0,1291
2022,5,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2884,607,239.79,8.18,81.74,2,275.3,10,7,26310,9274,575,2728,34,13699
2022,5,WN,Southwest Airlines Co.,SYR,"Syracuse, NY: Syracuse Hancock International",97,37,14.41,0,2.77,0,19.82,0,0,1664,648,0,141,0,875
2022,5,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1855,494,170.28,4.01,107.98,5.64,206.08,13,5,25452,8410,262,4307,168,12305
2022,5,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",329,98,49.51,1,10.11,0,37.38,5,0,4917,2082,64,597,0,2174
2022,5,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",263,70,21.07,0,7.06,0,41.87,2,0,3137,681,0,240,0,2216
2022,5,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",141,25,10.76,0.13,6.3,0,7.81,0,3,946,353,15,309,0,269
2022,5,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",85,20,9.01,0,7,0,3.99,3,0,1036,549,0,169,0,318
2022,5,YV,Mesa Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",36,5,1.55,0.01,1.02,0,2.42,1,0,610,167,1,38,0,404
2022,5,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",118,24,16,2,5,0,1,2,1,2027,1580,176,234,0,37
2022,5,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",43,5,3,1,1,0,0,1,0,1168,130,963,75,0,0
2022,5,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",13,2,1,0,1,0,0,1,0,107,23,0,84,0,0
2022,5,YV,Mesa Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",146,27,12.73,0,1.14,0,13.12,5,0,3010,2122,0,42,0,846
2022,5,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",83,18,5.77,0,5.79,0,6.45,1,0,2082,1000,0,266,0,816
2022,5,YV,Mesa Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",62,24,8.78,0.05,5.13,0,10.04,1,0,2718,1355,6,208,0,1149
2022,5,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",24,4,2,0,2,0,0,0,0,446,403,0,43,0,0
2022,5,YV,Mesa Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",39,14,4.06,0.19,1.69,0,8.06,1,0,1191,275,41,56,0,819
2022,5,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",5,1,0,0,1,0,0,0,0,27,0,0,27,0,0
2022,5,YV,Mesa Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",27,3,3,0,0,0,0,0,0,310,310,0,0,0,0
2022,5,YV,Mesa Airlines Inc.,BTV,"Burlington, VT: Burlington International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,YV,Mesa Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",5,2,1,0,1,0,0,1,0,154,132,0,22,0,0
2022,5,YV,Mesa Airlines Inc.,BUR,"Burbank, CA: Bob Hope",75,17,6.83,0,1.65,0,8.52,0,0,2325,1322,0,76,0,927
2022,5,YV,Mesa Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",13,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2022,5,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",41,3,1,0,2,0,0,0,0,103,15,0,88,0,0
2022,5,YV,Mesa Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",123,28,9.57,0.09,6.31,0,12.03,4,0,2035,608,11,226,0,1190
2022,5,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",24,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,5,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",111,29,21,3,4,1,0,3,0,1916,1360,408,127,21,0
2022,5,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",38,7,5,0,2,0,0,0,0,284,235,0,49,0,0
2022,5,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",63,8,5.08,0,2,0,0.93,2,0,403,177,0,189,0,37
2022,5,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",23,4,1,0,2,0,1,2,0,992,51,0,39,0,902
2022,5,YV,Mesa Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",4,1,1,0,0,0,0,0,0,35,35,0,0,0,0
2022,5,YV,Mesa Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",27,11,4.46,0,1.66,0,4.88,1,0,1007,437,0,106,0,464
2022,5,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",90,28,18,5,5,0,0,2,0,1507,953,344,210,0,0
2022,5,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1844,377,101.67,23.55,47.86,1,202.92,53,3,38149,13023,2540,2888,39,19659
2022,5,YV,Mesa Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",19,4,0.1,1,0.32,0,2.58,1,0,206,11,46,7,0,142
2022,5,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",53,13,9,1,3,0,0,1,1,1609,1305,115,189,0,0
2022,5,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",25,3,3,0,0,0,0,0,0,169,169,0,0,0,0
2022,5,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",62,21,10.27,0.01,7.75,0,2.97,1,0,2043,1291,1,505,0,246
2022,5,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",216,46,23.37,1,6.63,0,15,1,0,3745,2094,113,232,0,1306
2022,5,YV,Mesa Airlines Inc.,FAR,"Fargo, ND: Hector International",62,22,7.45,0.17,4.93,0,9.44,2,0,2271,571,39,365,0,1296
2022,5,YV,Mesa Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",29,10,3.14,0,0.04,0,6.82,0,0,1278,706,0,2,0,570
2022,5,YV,Mesa Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",27,2,0.09,0,0,0,1.91,1,0,247,7,0,0,0,240
2022,5,YV,Mesa Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",93,31,12.14,1.08,8.76,0,9.02,2,2,2498,940,96,357,0,1105
2022,5,YV,Mesa Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",30,4,0.91,0,1.64,0,1.46,0,0,218,96,0,56,0,66
2022,5,YV,Mesa Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",27,5,2.24,0.89,0.04,0,1.83,1,0,383,166,40,2,0,175
2022,5,YV,Mesa Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",30,6,2,2,2,0,0,0,0,424,48,313,63,0,0
2022,5,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",31,2,0,1,1,0,0,0,0,78,0,59,19,0,0
2022,5,YV,Mesa Airlines Inc.,HHH,"Hilton Head, SC: Hilton Head Airport",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,YV,Mesa Airlines Inc.,HOU,"Houston, TX: William P Hobby",173,42,16.15,1.8,4.05,0,19.99,6,1,4959,1524,211,357,0,2867
2022,5,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",56,11,10,1,0,0,0,0,0,2333,2239,94,0,0,0
2022,5,YV,Mesa Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",53,12,3.7,0.92,3.5,0,3.88,1,0,936,258,34,114,0,530
2022,5,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",642,116,42,11,43,0,20,24,1,12209,5811,793,3478,0,2127
2022,5,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2240,267,92.18,31,81.88,1,60.93,30,5,25970,12453,2299,6088,17,5113
2022,5,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",34,8,2.83,0,2.98,0,2.19,0,0,857,180,0,194,0,483
2022,5,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",46,4,2,1,1,0,0,0,0,330,94,112,124,0,0
2022,5,YV,Mesa Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",75,12,8,1,3,0,0,0,0,576,351,88,137,0,0
2022,5,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",175,49,20.26,2.43,6.05,0,20.26,3,1,4310,2508,203,154,0,1445
2022,5,YV,Mesa Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",84,24,10.58,0,6.1,0,7.33,5,1,2369,837,0,314,0,1218
2022,5,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",206,46,19,7,18,1,1,12,1,3941,1663,1360,848,18,52
2022,5,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",79,17,9.05,0,0.3,0,7.65,0,0,1161,393,0,13,0,755
2022,5,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",22,4,2,0,1,0,1,0,0,181,105,0,30,0,46
2022,5,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",334,77,41.19,2,13.02,0,20.79,8,0,6320,3375,157,750,0,2038
2022,5,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",129,21,16,1,3,0,1,1,0,1707,1361,173,153,0,20
2022,5,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",85,17,12.11,1,1.4,0,2.49,0,0,2181,1704,89,115,0,273
2022,5,YV,Mesa Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",42,12,4.16,0,0.49,0,7.35,0,0,1367,494,0,36,0,837
2022,5,YV,Mesa Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",61,21,7.4,0.88,3.66,0,9.05,2,0,1681,709,110,220,0,642
2022,5,YV,Mesa Airlines Inc.,MIA,"Miami, FL: Miami International",10,3,3,0,0,0,0,0,0,153,153,0,0,0,0
2022,5,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",52,8,3,0,3,0,2,0,0,429,180,0,72,0,177
2022,5,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",79,23,11.46,0,2.11,0,9.42,3,0,2592,1374,0,106,0,1112
2022,5,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",53,5,4,1,0,0,0,0,0,386,334,52,0,0,0
2022,5,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",50,4,2,1,1,0,0,2,0,237,177,40,20,0,0
2022,5,YV,Mesa Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",31,8,5.22,0.84,1.74,0,0.2,0,0,419,273,63,73,0,10
2022,5,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",88,24,15,1,6,0,2,1,0,2237,1610,108,281,0,238
2022,5,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",50,8,6,0,1,0,1,1,0,492,410,0,26,0,56
2022,5,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",21,5,0.98,0,0,0,4.02,1,0,1252,19,0,0,0,1233
2022,5,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8,1,0,0,1,0,0,0,0,89,0,0,89,0,0
2022,5,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",46,13,9,1,2,1,0,0,1,617,476,67,48,26,0
2022,5,YV,Mesa Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",31,5,1,2,1,0,1,2,0,479,239,199,15,0,26
2022,5,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",889,135,35.9,0.95,15.13,0,83.03,20,0,14815,6213,32,413,0,8157
2022,5,YV,Mesa Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",62,22,5.77,0.06,8.46,0.02,7.69,1,0,2904,781,3,334,3,1783
2022,5,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",87,13,8,1,4,0,0,2,0,869,656,93,120,0,0
2022,5,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",53,10,7,0,1,0,2,0,1,467,371,0,44,0,52
2022,5,YV,Mesa Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",62,23,10.68,0.23,5.36,0,6.73,1,0,2486,1515,31,282,0,658
2022,5,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",118,21,14,2,3,0,2,1,0,1280,985,100,87,0,108
2022,5,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",36,8,4,0,4,0,0,2,0,266,168,0,98,0,0
2022,5,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",33,4,3,1,0,0,0,0,0,89,69,20,0,0,0
2022,5,YV,Mesa Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,YV,Mesa Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",65,5,4,0,1,0,0,2,0,305,237,0,68,0,0
2022,5,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",67,23,13,2,7,0,1,1,0,1233,739,88,192,0,214
2022,5,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",50,8,1.21,0,0.62,0,6.18,2,1,1117,180,0,53,0,884
2022,5,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",154,42,19.89,1.09,12.85,0.95,7.22,5,0,3863,2500,86,449,62,766
2022,5,YV,Mesa Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",26,4,2.51,0,0.26,0,1.24,0,0,181,115,0,8,0,58
2022,5,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",72,13,8.08,0,1.92,0,3,1,0,759,596,0,53,0,110
2022,5,YV,Mesa Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",5,1,0,1,0,0,0,0,0,21,0,21,0,0,0
2022,5,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",26,3,2,1,0,0,0,0,0,109,62,47,0,0,0
2022,5,YV,Mesa Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",10,1,0.79,0,0.21,0,0,0,0,103,81,0,22,0,0
2022,5,YV,Mesa Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",1,1,0,0,1,0,0,0,0,29,0,0,29,0,0
2022,5,YV,Mesa Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",4,1,0,0,0.09,0,0.91,0,0,200,0,0,18,0,182
2022,5,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",68,7,6.1,0,0.01,0,0.89,2,0,469,405,0,2,0,62
2022,5,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",69,16,6.97,0,0.31,0,8.72,1,0,1645,924,0,10,0,711
2022,5,YV,Mesa Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",50,22,10.2,0.73,4.82,0,6.25,1,0,1789,778,125,345,0,541
2022,5,YV,Mesa Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",62,20,7.94,0.68,3.41,0,7.97,1,0,1196,423,76,156,0,541
2022,5,YV,Mesa Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,YV,Mesa Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",17,1,0,0,0.11,0,0.89,0,0,37,0,0,4,0,33
2022,5,YX,Republic Airline,ALB,"Albany, NY: Albany International",69,25,9.22,0,1.1,0,14.68,6,0,2908,1308,0,101,0,1499
2022,5,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",581,104,34.97,5.26,26.43,0,37.34,29,1,8950,3183,399,1120,0,4248
2022,5,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",54,16,4.7,0,5.33,0,5.97,2,0,1046,364,0,217,0,465
2022,5,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",117,22,6.99,0.03,2.63,0,12.34,5,0,2137,692,6,99,0,1340
2022,5,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",83,34,12.94,0,5.84,0,15.21,7,0,2392,983,0,233,0,1176
2022,5,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",25,5,3.09,0,1,0,0.91,0,0,240,155,0,43,0,42
2022,5,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",449,99,26.14,3.78,25.78,0,43.31,15,2,6482,1419,295,1363,0,3405
2022,5,YX,Republic Airline,BOS,"Boston, MA: Logan International",2069,476,138.05,15.43,140.86,0,181.66,97,1,36402,12597,2095,7707,0,14003
2022,5,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",102,23,7.37,0,4.76,0,10.86,10,0,1639,481,0,334,0,824
2022,5,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",130,34,15.02,0.96,6.35,0,11.67,5,0,2524,830,361,317,0,1016
2022,5,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",128,27,4.64,0.05,6.41,0,15.9,10,0,1881,373,9,278,0,1221
2022,5,YX,Republic Airline,CAE,"Columbia, SC: Columbia Metropolitan",23,6,1.56,0.77,1.4,0,2.27,1,0,490,115,144,109,0,122
2022,5,YX,Republic Airline,CHO,"Charlottesville, VA: Charlottesville Albemarle",62,15,3.62,0.43,6,0,4.95,4,0,1026,171,79,422,0,354
2022,5,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",325,85,27.77,0,32.62,0,24.61,20,0,4798,1901,0,1201,0,1696
2022,5,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",466,110,25.93,3.24,22.8,0,58.02,24,0,9254,2028,711,1371,0,5144
2022,5,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",769,189,53.68,4.84,54.8,0,75.69,33,1,14100,4251,711,2700,0,6438
2022,5,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",1116,284,85.71,3.82,59.84,0,134.64,63,10,20294,6252,557,2981,0,10504
2022,5,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",374,83,32.38,2,17.35,0,31.27,31,1,6440,2392,121,890,0,3037
2022,5,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",31,8,1.75,0,3.25,0,3,0,0,398,113,0,128,0,157
2022,5,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",3011,737,167.18,24.65,272.58,0.6,271.99,153,8,48761,13486,2448,11849,25,20953
2022,5,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",58,11,5.61,0,1.02,0,4.37,3,2,681,167,0,95,0,419
2022,5,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",470,104,34.95,2.87,16.16,0,50.03,37,0,7309,2019,541,805,0,3944
2022,5,YX,Republic Airline,ECP,"Panama City, FL: Northwest Florida Beaches International",27,8,1,0,5.24,0,1.76,0,0,481,94,0,204,0,183
2022,5,YX,Republic Airline,ELP,"El Paso, TX: El Paso International",26,1,0,0,1,0,0,0,0,29,0,0,29,0,0
2022,5,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",3156,1100,125.42,31.38,723.72,0,219.48,352,12,80902,13340,3176,44281,0,20105
2022,5,YX,Republic Airline,EYW,"Key West, FL: Key West International",191,57,18.92,0.83,21.21,0,16.04,4,1,2809,1078,52,944,0,735
2022,5,YX,Republic Airline,FSD,"Sioux Falls, SD: Joe Foss Field",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",61,20,4.64,0,3.66,0,11.7,8,0,1618,335,0,252,0,1031
2022,5,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",167,37,7.73,0.61,17.5,0.03,11.13,12,1,2250,641,86,972,1,550
2022,5,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",79,21,7.53,3,2.89,0,7.58,9,0,2078,623,430,218,0,807
2022,5,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",202,46,13.71,0.95,13.91,0,17.44,3,2,4303,1637,99,602,0,1965
2022,5,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",8,6,0,0.75,4.24,0,1.01,0,0,429,0,66,216,0,147
2022,5,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",514,117,28.33,6.26,35.34,0,47.06,25,1,8450,2045,410,1348,0,4647
2022,5,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",112,13,5.43,0,5.05,0,2.52,2,1,650,386,0,145,0,119
2022,5,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International",172,53,13.08,0.32,20.43,0,19.17,16,0,3419,888,24,912,0,1595
2022,5,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",1100,264,76.93,5.76,57.24,0,124.07,50,0,23747,8249,1101,2791,0,11606
2022,5,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",455,96,26.91,1.1,29.08,0,38.91,21,1,7145,2062,158,1267,0,3658
2022,5,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",2027,521,112.49,16.44,197.76,0,194.31,134,8,42235,10795,1927,12460,0,17053
2022,5,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",115,19,4,0.04,0.11,0,14.85,2,0,1420,110,7,10,0,1293
2022,5,YX,Republic Airline,LGA,"New York, NY: LaGuardia",3870,840,200.52,29.95,342.6,1.14,265.79,265,18,69418,20970,3386,21474,44,23544
2022,5,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",394,86,25.12,5.5,25.45,0,29.92,22,1,6985,2754,740,1057,0,2434
2022,5,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",171,40,10.76,1,8.56,0,19.67,19,0,3365,911,330,321,0,1803
2022,5,YX,Republic Airline,MHT,"Manchester, NH: Manchester-Boston Regional",112,30,8.8,0,6.24,0,14.96,9,0,1958,471,0,265,0,1222
2022,5,YX,Republic Airline,MIA,"Miami, FL: Miami International",16,7,1.19,1.83,3.39,0,0.59,0,1,387,20,181,152,0,34
2022,5,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",88,36,13.18,0,4.29,0,18.52,15,0,2109,673,0,159,0,1277
2022,5,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",84,18,7.63,0,5.29,0,5.08,8,0,1234,661,0,301,0,272
2022,5,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",190,38,14.58,2,4.22,0,17.2,7,0,2097,967,210,184,0,736
2022,5,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",65,15,5.83,0,6.06,0,3.11,5,0,813,407,0,201,0,205
2022,5,YX,Republic Airline,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",13,2,1,0,1,0,0,1,1,44,26,0,18,0,0
2022,5,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",73,29,12.75,0.34,8.44,0,7.47,5,0,1972,889,42,379,0,662
2022,5,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",62,18,4.52,0.43,2.39,0,10.65,5,4,790,272,10,81,0,427
2022,5,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",83,11,2.34,2.48,1.87,0,4.31,5,0,1093,366,307,93,0,327
2022,5,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1382,227,67.92,8.31,42.81,0.57,107.39,35,3,17568,5982,667,1638,17,9264
